Date,DateValue,Open,High,Low,Close,Adj Close,Volume
2012-12-10,41253,631.049988,633.400024,615.599976,618.599976,522.093323,3029430
2012-12-11,41254,617.5,621.5,605.174988,609.849976,514.70813,4926914
2012-12-12,41255,612.450012,620.5,610.549988,612.900024,517.282654,2487948
2012-12-13,41256,615.049988,617.299988,608.549988,611.275024,515.910767,2297162
2012-12-14,41257,608.5,622.5,608.075012,621.450012,524.498657,2196814
2012-12-17,41260,619.575012,624.450012,601.049988,602.75,508.715912,4482898
2012-12-18,41261,607.349976,612.5,598.5,605.325012,510.889404,4688482
2012-12-19,41262,608.049988,618.275024,608.049988,616.325012,520.173096,6642060
2012-12-20,41263,613.575012,627.5,613.575012,626.025024,528.359985,2314030
2012-12-21,41264,625,632.200012,618.849976,629.349976,531.166138,2457968
2012-12-24,41267,631,635.549988,630.049988,633.099976,534.330994,1254818
2012-12-26,41269,633.5,634.575012,627.650024,631.099976,532.643188,1435258
2012-12-27,41270,632.450012,632.450012,623.825012,625.474976,527.895691,1994158
2012-12-28,41271,627,636,625.375,633.75,534.879578,1501622
2012-12-31,41274,630.5,632.799988,626,627.924988,529.963379,704170
2013-01-01,41275,633.474976,633.950012,630,632.075012,533.466003,509580
2013-01-02,41276,633.5,636.200012,627.775024,631.650024,533.107483,1880246
2013-01-03,41277,632.5,642,629.974976,640.299988,540.407898,2635130
2013-01-04,41278,642.5,650.5,640.450012,649.599976,548.256897,5228760
2013-01-07,41281,650,652,645.125,647.424988,546.421326,1820752
2013-01-08,41282,647.5,652.150024,647.150024,650.125,548.700073,2341870
2013-01-09,41283,650.5,653.700012,636.575012,638.299988,538.719849,3135898
2013-01-10,41284,639.950012,641.049988,627.650024,629.200012,531.039307,4522838
2013-01-11,41285,645,661.25,645,653.174988,551.274109,7805006
2013-01-14,41288,659.5,674.224976,653.674988,667.25,563.153381,5790224
2013-01-15,41289,695,700,663.5,668.724976,564.398132,8262978
2013-01-16,41290,668.450012,677.5,654.5,673.875,568.744873,4109492
2013-01-17,41291,674.849976,685.900024,671.5,681,574.758179,3028544
2013-01-18,41292,681.25,683.025024,669.025024,675.5,570.116333,1440470
2013-01-21,41295,676.25,677.450012,663.549988,665,561.254517,1260038
2013-01-22,41296,663,665.849976,654.049988,658.75,555.979553,1386630
2013-01-23,41297,657.875,661.875,649.200012,655.974976,554.901001,1877654
2013-01-24,41298,652.5,668.450012,652.5,664.275024,561.921997,3498470
2013-01-25,41299,661.875,672.5,661.875,670.25,566.97644,1521100
2013-01-28,41302,670.150024,674.974976,668.974976,672.525024,568.900696,2428154
2013-01-29,41303,670.599976,678.275024,670.150024,672.474976,568.858582,1731804
2013-01-30,41304,670.5,674.924988,667.900024,673.075012,569.366089,2279144
2013-01-31,41305,674.424988,676.224976,663.200012,672.075012,568.520142,4313168
2013-02-01,41306,672,676,671.075012,674.049988,570.190613,1484540
2013-02-04,41309,674.5,683.900024,672.575012,678.174988,573.680115,2487304
2013-02-05,41310,672.549988,682.5,672.549988,680.025024,575.245239,2161994
2013-02-06,41311,681.25,687.950012,681,685.275024,579.686218,3573706
2013-02-07,41312,680.5,695,680.5,693.575012,586.707458,2612782
2013-02-08,41313,693,718.5,692.549988,711.299988,601.701233,6973618
2013-02-11,41316,712,714.450012,706.125,707.349976,598.359985,2312126
2013-02-12,41317,704.525024,707.5,700.924988,705.025024,596.393311,2225502
2013-02-13,41318,704.900024,720.825012,702.549988,717.700012,607.114929,3822666
2013-02-14,41319,715.049988,727.900024,714.5,723.849976,612.317505,2946958
2013-02-15,41320,722,725.900024,715.325012,721.075012,609.970154,1820790
2013-02-18,41323,720.049988,720.950012,710,712.674988,602.864441,952086
2013-02-19,41324,710.799988,724.450012,706.349976,721.775024,610.562256,744294
2013-02-20,41325,720.75,728.5,720.75,726.400024,614.474609,2261518
2013-02-21,41326,720.349976,728.424988,720.349976,725.525024,613.734558,3849146
2013-02-22,41327,725,732.025024,721.150024,727.549988,615.447449,1310694
2013-02-25,41330,726.5,737.5,725.75,736.849976,623.314514,1730030
2013-02-26,41331,733.5,749.974976,733,748.200012,632.91571,2853670
2013-02-27,41332,747.625,751.525024,738.650024,741.599976,627.332397,2556682
2013-02-28,41333,743.125,762.5,742.625,758.5,641.628784,4599424
2013-03-01,41334,757.549988,758,749,750.924988,635.220703,2537326
2013-03-04,41337,745.5,759.950012,745.5,756.599976,640.021179,3136076
2013-03-05,41338,758.5,771.5,754.299988,770.075012,651.420044,3440054
2013-03-06,41339,768.075012,782.75,768.075012,780.599976,660.323425,2299510
2013-03-07,41340,780.5,798.799988,779.674988,794.950012,672.462463,3908702
2013-03-08,41341,795,797.825012,787.450012,791.575012,669.607239,4341502
2013-03-11,41344,787.5,794.775024,778.325012,783.099976,662.43811,2221330
2013-03-12,41345,779,783.974976,774,780.25,660.027466,1809452
2013-03-13,41346,778.025024,779.349976,774,775.849976,656.305115,1794496
2013-03-14,41347,778.5,788.5,771.900024,783.849976,663.072754,3051218
2013-03-15,41348,786,790.200012,780.299988,785.125,664.151306,4212398
2013-03-18,41351,779.924988,786.825012,777.200012,783.474976,662.755371,1694988
2013-03-19,41352,782.25,782.25,770.224976,773.375,654.211609,3739910
2013-03-20,41353,770,786.325012,769.974976,778.825012,658.821838,4168136
2013-03-21,41354,781.5,787.200012,776.849976,779.974976,659.794739,1664604
2013-03-22,41355,780.700012,781.049988,766,771.075012,652.266052,2714456
2013-03-25,41358,774.25,776,764.200012,771.674988,652.773438,1857316
2013-03-26,41359,770.049988,785,768.075012,778.174988,658.271912,1781536
2013-03-28,41361,778,791.700012,770.825012,787.875,666.477478,3065662
2013-04-01,41365,782.5,786.849976,775.625,778.424988,658.483643,968812
2013-04-02,41366,778,785.599976,770.625,783.674988,662.924438,1130332
2013-04-03,41367,785,787.5,765.5,771.700012,652.794739,959932
2013-04-04,41368,770.049988,770.049988,750.5,753.900024,637.737366,1126338
2013-04-05,41369,752.5,754.674988,742.049988,749.174988,633.740295,1865248
2013-04-08,41372,749.450012,749.450012,737.5,740.375,626.296326,896416
2013-04-09,41373,740,756.5,738.799988,748.700012,633.338806,1672354
2013-04-10,41374,754.950012,769.450012,750.5,765.224976,647.317383,2046284
2013-04-11,41375,770,775.049988,760.349976,768.450012,650.04541,2244658
2013-04-12,41376,740.950012,762.25,739.174988,755.875,639.408264,5032060
2013-04-15,41379,756.75,757,724.174988,736.224976,622.785645,5391496
2013-04-16,41380,735,746.724976,728.974976,741.575012,627.311523,3071582
2013-04-17,41381,747.5,749.5,715.5,728.325012,616.103088,5279004
2013-04-18,41382,743.974976,747.450012,713.724976,726.375,614.453491,8554458
2013-04-22,41386,723,729.900024,712.5,712.650024,602.843384,2962484
2013-04-23,41387,712.224976,724,712,715.275024,605.063782,3384170
2013-04-25,41389,715.275024,715.275024,699.325012,701.150024,593.115356,7929194
2013-04-26,41390,696.5,696.724976,682.549988,684.674988,579.178955,4754076
2013-04-29,41393,682.5,692.349976,682.5,685.375,579.770935,3968916
2013-04-30,41394,684,691,682.5,689.200012,583.006531,4020570
2013-05-02,41396,686.75,719.400024,686.75,716.950012,606.480835,5630326
2013-05-03,41397,713,723.625,703.950012,709.25,599.967041,3641790
2013-05-06,41400,710,736.200012,710,733.599976,620.565247,3727118
2013-05-07,41401,733.549988,739.424988,728.700012,735.799988,622.426453,2260180
2013-05-08,41402,736,743.900024,735,740.049988,626.021606,1768130
2013-05-09,41403,741.599976,751.724976,741.5,749.224976,633.782776,1949700
2013-05-10,41404,749.224976,755.450012,745.549988,747.950012,632.704285,1139714
2013-05-13,41407,740,740.5,722.849976,725.799988,613.96698,1862498
2013-05-14,41408,727.549988,735.275024,721.875,728.974976,616.653076,2250100
2013-05-15,41409,729.049988,738.599976,725,735.775024,622.405151,3565926
2013-05-16,41410,734.5,734.5,723.724976,727.025024,615.003235,2415652
2013-05-17,41411,727.5,739.25,727.049988,736.900024,623.356995,2900200
2013-05-20,41414,735.625,739,730.5,736.200012,622.764465,1385504
2013-05-21,41415,732.5,751,732.5,746.424988,631.414307,1898432
2013-05-22,41416,749,754.575012,746.150024,749.200012,633.761658,1846944
2013-05-23,41417,747.5,763.375,739.174988,746.349976,631.35083,3063962
2013-05-24,41418,750,751.474976,731.799988,734.775024,621.559143,1586612
2013-05-27,41421,734.75,750,730,749,633.592468,2023864
2013-05-28,41422,749,758.25,745.150024,757.049988,640.401978,1400254
2013-05-29,41423,758,763.75,742.549988,748.674988,633.317566,1452038
2013-05-30,41424,750,756,743.5,749.700012,634.184631,2408346
2013-05-31,41425,745.5,754.625,738.375,749.224976,633.782776,1929868
2013-06-03,41428,752,753.5,728.549988,734.700012,621.495789,3097612
2013-06-04,41429,730,736.950012,725.075012,732.674988,619.782776,1305320
2013-06-05,41430,730.549988,736.325012,726.349976,733.900024,620.81897,1728676
2013-06-06,41431,726.849976,739.25,726.025024,735.375,627.62561,2540452
2013-06-07,41432,735.049988,769.5,734,759.474976,648.194336,3550844
2013-06-10,41435,762.525024,772.349976,759.549988,762.525024,650.797424,3360430
2013-06-11,41436,765.099976,771,746,750.775024,640.769104,2205468
2013-06-12,41437,747.049988,747.549988,731.025024,734.049988,626.49469,4805954
2013-06-13,41438,730,732,717.549988,722.825012,616.914124,3151342
2013-06-14,41439,724,728.625,715.5,725.349976,619.069275,3105996
2013-06-17,41442,726.5,732.5,714,726.224976,619.816101,2584162
2013-06-18,41443,727.5,730,720.075012,721.900024,616.124878,2291528
2013-06-19,41444,727.450012,727.450012,711.775024,713.849976,609.254272,2139788
2013-06-20,41445,710.5,716.575012,699.549988,702.25,599.354248,4172878
2013-06-21,41446,704.400024,715.924988,704,711.125,606.92865,2848224
2013-06-24,41449,707.5,717.049988,700.049988,705.349976,601.999939,1889164
2013-06-25,41450,706.75,713.549988,690.349976,696.150024,594.147888,1860548
2013-06-26,41451,698.450012,723.875,690.525024,718.849976,613.521667,2326488
2013-06-27,41452,723.900024,748.5,721,745.950012,636.651001,3820678
2013-06-28,41453,747.5,762.150024,729.099976,759.075012,647.852966,4817096
2013-07-01,41456,756,758.349976,741.700012,746.174988,636.84314,1354652
2013-07-02,41457,746.549988,754.25,743.325012,750.275024,640.342407,1657242
2013-07-03,41458,748.849976,759.5,732.5,744.900024,635.754883,1530906
2013-07-04,41459,745.424988,770.5,745,769.150024,656.45166,1917060
2013-07-05,41460,771,779,761,765.099976,652.995117,1293012
2013-07-08,41463,764,767.5,750,753.325012,642.945496,1658796
2013-07-09,41464,747.650024,760.875,747.650024,752.450012,642.198547,1097326
2013-07-10,41465,755,763.400024,749,755.974976,645.207092,1322624
2013-07-11,41466,760,785,760,782.275024,667.653564,2335274
2013-07-12,41467,797.5,812.400024,789.650024,804.924988,686.98468,3251536
2013-07-15,41470,800.549988,823.650024,799.650024,820.875,700.5979,2060570
2013-07-16,41471,812.5,833.174988,808.799988,824.674988,703.840881,2224986
2013-07-17,41472,822.525024,842.474976,822.525024,839.25,716.280457,2999250
2013-07-18,41473,840,846.150024,822,830.200012,708.556396,3445532
2013-07-19,41474,859.5,879.5,850,871.400024,743.719482,8550804
2013-07-22,41477,870.5,879.400024,864.150024,873.25,745.298645,2974772
2013-07-23,41478,874,890.224976,871.799988,874.900024,746.70697,1646502
2013-07-24,41479,874.25,896,872.5,891.400024,760.789307,2181644
2013-07-25,41480,890,905,883.349976,897.875,766.315613,4088808
2013-07-26,41481,897.5,899.474976,875.049988,887.25,757.247131,2379064
2013-07-29,41484,879,897.299988,878.625,889.599976,760.968079,1774262
2013-07-30,41485,890,902.474976,887.724976,896.150024,766.571167,2617484
2013-07-31,41486,895,915.75,894.724976,907.75,776.493835,2826750
2013-08-01,41487,905.025024,917.400024,895,907.700012,776.451172,2141178
2013-08-02,41488,909.849976,924.950012,908.349976,922.924988,789.474548,1846854
2013-08-05,41491,920,938.700012,920,933.599976,798.606018,2355184
2013-08-06,41492,936.5,940.974976,932.325012,935.049988,799.846497,2305290
2013-08-07,41493,937,945.450012,906.724976,911.349976,779.573425,2694980
2013-08-08,41494,902.549988,928.075012,891.849976,922.700012,789.282104,2158628
2013-08-12,41498,920.5,920.5,904.075012,907,775.852417,2077574
2013-08-13,41499,910.099976,922.424988,904.974976,909.900024,778.33313,2168296
2013-08-14,41500,912.25,929,901,916.75,784.192444,3302068
2013-08-16,41502,912.099976,915,877.775024,890.450012,761.695496,2779930
2013-08-19,41505,899,903.5,877.775024,888.724976,760.21991,2121352
2013-08-20,41506,894.900024,894.900024,865,868.200012,742.662537,2724844
2013-08-21,41507,870.049988,871.849976,850.575012,858.900024,734.707458,3623994
2013-08-22,41508,852.5,898.575012,847.599976,889.474976,760.861511,4260988
2013-08-23,41509,897,919,892.150024,914.724976,782.460449,4032884
2013-08-26,41512,911.549988,939.299988,907,921,787.828125,2663238
2013-08-27,41513,919.5,939.424988,915,919.400024,786.459412,1945284
2013-08-28,41514,914,973.049988,914,953.950012,816.013489,4444684
2013-08-29,41515,950.5,985,939.150024,973.549988,832.779663,5905182
2013-08-30,41516,969.5,1025,965,1016.599976,869.604614,5282942
2013-09-02,41519,1010,1034.5,1008.75,1028.425049,879.71991,2154034
2013-09-03,41520,1025.050049,1033.5,993.075012,1000.549988,855.875488,2355064
2013-09-04,41521,1000,1039.400024,996.974976,1034.550049,884.959412,2626516
2013-09-05,41522,1034.5,1034.5,990.525024,995.375,851.44873,3927492
2013-09-06,41523,1004.5,1012.5,987.5,994.400024,850.614807,2759596
2013-09-10,41527,993,1008.349976,990.5,993.950012,850.230042,4300972
2013-09-11,41528,1004,1009,991.75,996.900024,852.753235,3008494
2013-09-12,41529,997.5,999.275024,972.900024,983.950012,841.67572,1905568
2013-09-13,41530,982.5,995,973.275024,976.875,835.623596,2096320
2013-09-16,41533,975,992.5,947.025024,951.275024,813.725403,2460506
2013-09-17,41534,950,976.275024,948.549988,973.724976,832.929138,3327816
2013-09-18,41535,971.025024,982.400024,968.950012,977.25,835.94458,2109818
2013-09-19,41536,974,995,963.25,983.150024,840.991455,3907240
2013-09-20,41537,975,994.950012,970.5,975.150024,834.148193,3591858
2013-09-23,41540,975,988.599976,970,977.549988,836.201172,2988758
2013-09-24,41541,977.5,988.950012,963,969.75,829.529114,4940300
2013-09-25,41542,970.75,985.474976,960.099976,979.525024,837.890564,4333858
2013-09-26,41543,977.400024,987.049988,967.549988,971.450012,830.983032,4919704
2013-09-27,41544,971.549988,980.974976,968.724976,974.049988,833.207275,1784666
2013-09-30,41547,977,980.924988,960,963.900024,824.52478,1987350
2013-10-01,41548,966,977.424988,958.349976,974.525024,833.613525,1591994
2013-10-03,41550,985.900024,1018.450012,980.200012,1012.299988,865.926697,4672354
2013-10-04,41551,1016,1034.5,1013.474976,1016.799988,869.775879,1934032
2013-10-07,41554,1017.5,1048.849976,1012.650024,1044.875,893.791077,1993878
2013-10-08,41555,1041.5,1049,1028.275024,1030.724976,881.6875,1828106
2013-10-09,41556,1027.75,1048.824951,1022.549988,1045.425049,894.26178,1775858
2013-10-10,41557,1044,1049,1033.625,1040,889.620972,1164320
2013-10-11,41558,1051.5,1069,1041.199951,1061.025024,907.60614,2284448
2013-10-14,41561,1063.75,1112.5,1062.5,1106.375,946.398865,4374460
2013-10-15,41562,1117.5,1129.425049,1100.5,1107.699951,947.532349,4665092
2013-10-17,41564,1115,1115,1047.849976,1054.224976,901.789307,6687214
2013-10-18,41565,1052.400024,1066.900024,1030.775024,1060.324951,907.007202,5346166
2013-10-21,41568,1062.5,1063.974976,1025,1035.824951,886.049988,3685372
2013-10-22,41569,1044,1053.824951,1038.425049,1044.675049,893.620239,2044614
2013-10-23,41570,1044.25,1051.5,1023.075012,1030.574951,881.559021,2455496
2013-10-24,41571,1021,1041.175049,1000.924988,1004.349976,859.125916,3617758
2013-10-25,41572,997.5,1036,997.5,1033.875,886.146423,2527402
2013-10-28,41575,1034,1044.900024,1026.275024,1031.974976,884.517883,1803942
2013-10-29,41576,1032.5,1042.900024,1023.950012,1034.900024,887.025269,1829076
2013-10-30,41577,1035.125,1050,1035.125,1045.974976,896.517517,2114874
2013-10-31,41578,1044.5,1064.5,1039.699951,1056.025024,905.131531,3523076
2013-11-01,41579,1055,1070.974976,1045.550049,1048.800049,898.939026,1346480
2013-11-05,41583,1050,1052.5,1015.849976,1021,875.111389,2261286
2013-11-06,41584,1031.5,1051.775024,1029.525024,1045.550049,896.15332,1667750
2013-11-07,41585,1050,1074.074951,1040.150024,1060.974976,909.374146,1956948
2013-11-08,41586,1065,1065.875,1035.599976,1045.425049,896.046021,1609346
2013-11-11,41589,1045,1070,1025,1047.324951,897.6745,1961138
2013-11-12,41590,1048.425049,1060.849976,1039.5,1043.574951,894.460449,1000682
2013-11-13,41591,1049.474976,1053.099976,1021.825012,1024.5,878.111145,1208338
2013-11-14,41592,1036,1036,1010.924988,1013.099976,868.339966,2129704
2013-11-18,41596,1023,1029.949951,1016.125,1022,875.968079,2831602
2013-11-19,41597,1024.974976,1027.5,1010.599976,1014.950012,869.925781,2077864
2013-11-20,41598,1023.424988,1024.949951,1008.5,1011.799988,867.225769,1658696
2013-11-21,41599,1011.599976,1017.349976,990,993.299988,851.369202,2302882
2013-11-22,41600,995.5,1005.5,992.549988,1000.424988,857.476074,1494494
2013-11-25,41603,1004,1013.424988,996.549988,1006.625,862.790161,1950998
2013-11-26,41604,1001.549988,1008.224976,993.5,996.849976,854.411804,2047412
2013-11-27,41605,1004.5,1006.849976,987.5,993.224976,851.30481,2120978
2013-11-28,41606,996.549988,998.275024,985,992.299988,850.512085,2805722
2013-11-29,41607,996,1007.349976,990.900024,1002.174988,858.976013,1924812
2013-12-02,41610,997.5,1010.5,997.5,1006.950012,863.068787,1253260
2013-12-03,41611,1008.025024,1021,1007.525024,1010.400024,866.025574,1449184
2013-12-04,41612,1009.950012,1015.799988,996.825012,1000.025024,857.13324,1519036
2013-12-05,41613,1008,1016.775024,991.525024,993.575012,851.604858,1397190
2013-12-06,41614,995.5,1005,995.5,1000.150024,857.24054,1446962
2013-12-09,41617,1014.5,1014.974976,1000,1002.424988,859.190247,1826340
2013-12-10,41618,1000,1044.5,1000,1041.375,892.574768,3653334
2013-12-11,41619,1039.5,1043.425049,1021.5,1029.025024,881.989502,1556062
2013-12-12,41620,1022.5,1032,1012.549988,1014.450012,869.497131,1655964
2013-12-13,41621,1018.974976,1022.5,997.5,1000.900024,857.883057,3463350
2013-12-16,41624,1006.849976,1019.900024,1002.575012,1009.575012,865.318665,2858500
2013-12-17,41625,1015.799988,1032.925049,1015,1022.674988,876.546997,2995474
2013-12-18,41626,1020,1035.5,1019,1027.900024,881.025269,1587990
2013-12-19,41627,1037.974976,1055,1031.324951,1040.75,892.039124,2161986
2013-12-20,41628,1044.050049,1065,1042.925049,1060.275024,908.774109,1965812
2013-12-23,41631,1064.974976,1071.724976,1048.974976,1054.525024,903.845764,1321224
2013-12-24,41632,1059.900024,1064.5,1052.125,1055.349976,904.552917,870156
2013-12-26,41634,1057.5,1058.5,1045.724976,1050.150024,900.09613,2297194
2013-12-27,41635,1053.5,1084.949951,1052.5,1080.324951,925.959167,2479946
2013-12-30,41638,1085,1087.625,1073.349976,1078.025024,923.988098,1668776
2013-12-31,41639,1080.050049,1092.474976,1075.449951,1086.025024,930.84491,1245776
2014-01-01,41640,1090.050049,1092.25,1075.550049,1076.650024,922.809509,529952
2014-01-02,41641,1083,1094.5,1078.074951,1083.5,928.680603,1726948
2014-01-03,41642,1082.349976,1114.550049,1073.625,1111.099976,952.336975,2618174
2014-01-06,41645,1114.5,1122,1098.5,1119.800049,959.793823,2311810
2014-01-07,41646,1120,1128.224976,1099.5,1103.074951,945.458313,2897486
2014-01-08,41647,1106,1122,1105,1116.324951,956.81543,2550020
2014-01-09,41648,1114.375,1127.75,1111.050049,1120.974976,960.800781,2582206
2014-01-10,41649,1130,1154.900024,1117.5,1140.449951,977.492798,3369334
2014-01-13,41652,1142.5,1192,1142.5,1184.375,1015.141785,3814316
2014-01-14,41653,1186,1192.400024,1160,1163.375,997.142395,2974964
2014-01-15,41654,1171.224976,1189.099976,1163.5,1176.800049,1008.649353,3048854
2014-01-16,41655,1190,1190.050049,1162.5,1175.150024,1007.234985,2997962
2014-01-17,41656,1149,1149,1103.025024,1106.525024,948.415527,7564756
2014-01-20,41659,1109.474976,1175,1107.75,1169.099976,1002.049316,6010558
2014-01-21,41660,1167,1169.625,1137.550049,1140.150024,977.236084,3132282
2014-01-22,41661,1143.550049,1148.425049,1132.050049,1137.025024,974.557251,2384030
2014-01-23,41662,1134.050049,1138.349976,1118.650024,1126.224976,965.300842,2290762
2014-01-24,41663,1122,1141.625,1117.5,1124.349976,963.693909,1850266
2014-01-27,41666,1113,1129.75,1110.050049,1114.800049,957.210693,2532948
2014-01-28,41667,1116,1123.925049,1098.050049,1106.175049,949.805054,2852166
2014-01-29,41668,1120,1120,1102.5,1104.900024,948.710388,1698076
2014-01-30,41669,1099.025024,1113.5,1095,1108.800049,952.059143,2225250
2014-01-31,41670,1112.550049,1134.900024,1110.5,1120.525024,962.126648,2174246
2014-02-03,41673,1111,1122.125,1095.400024,1097.224976,942.120483,1362480
2014-02-04,41674,1087,1087.5,1056.025024,1075.675049,923.61676,2694166
2014-02-05,41675,1081.900024,1100,1070,1097.199951,942.098816,1853650
2014-02-06,41676,1090,1094.949951,1072.5,1087.625,933.877441,1922652
2014-02-07,41677,1095,1097.5,1065.5,1072.199951,920.632813,1990912
2014-02-10,41680,1072,1072,1042.550049,1046.775024,898.801941,4019270
2014-02-11,41681,1050,1063.25,1048,1050.849976,902.300842,3568786
2014-02-12,41682,1059,1061.800049,1047.5,1052.724976,903.91095,3074348
2014-02-13,41683,1053.5,1069.199951,1048.25,1066.875,916.060669,2094350
2014-02-14,41684,1068.949951,1092.375,1064.050049,1083.949951,930.721985,1910062
2014-02-17,41687,1080,1093,1073.599976,1082.699951,929.648315,1670394
2014-02-18,41688,1082.5,1095.5,1077.925049,1083,929.906128,1526916
2014-02-19,41689,1085,1107.5,1081.125,1098.974976,943.622864,1072918
2014-02-20,41690,1103,1111,1091.400024,1094.675049,939.930664,1587924
2014-02-21,41691,1099,1106.5,1095.375,1102.849976,946.950073,1717860
2014-02-24,41694,1102,1102.625,1085.050049,1088.949951,935.015137,2450424
2014-02-25,41695,1094.5,1099.75,1090,1094.449951,939.737305,3305374
2014-02-26,41696,1097,1097.5,1088.574951,1091.074951,936.839478,3859712
2014-02-28,41698,1080.5,1140,1080.074951,1137.875,977.024048,3988192
2014-03-03,41701,1135.900024,1149.5,1114,1120.025024,961.697205,1606078
2014-03-04,41702,1116.599976,1127,1112,1120.324951,961.954712,2030332
2014-03-05,41703,1127.425049,1143.125,1121.275024,1125.949951,966.784546,2302006
2014-03-06,41704,1126.425049,1130,1116.074951,1120.375,961.997681,1314562
2014-03-07,41705,1122.75,1125.025024,1076.400024,1114.25,956.738525,4698472
2014-03-10,41708,1114.050049,1114.25,1067.5,1071.324951,919.88147,3829768
2014-03-11,41709,1077.5,1088.824951,1061,1075.824951,923.745544,2550254
2014-03-12,41710,1076.5,1094.875,1076.5,1089.724976,935.680664,1669788
2014-03-13,41711,1074.025024,1101,1068.425049,1074.775024,922.843811,2019884
2014-03-14,41712,1070.5,1080.25,1062.150024,1069.775024,918.550659,2161246
2014-03-18,41716,1067.75,1075.900024,1052.125,1061,911.016052,2565842
2014-03-19,41717,1037.5,1037.5,1006.525024,1019.700012,875.554321,8652662
2014-03-20,41718,1019,1061.449951,1005.700012,1054.099976,905.091309,5728956
2014-03-21,41719,1062.5,1072.5,1042.5,1063.5,913.16272,4680776
2014-03-24,41722,1068.474976,1078.974976,1063.074951,1076.300049,924.153259,2183014
2014-03-25,41723,1072,1086,1065,1073.324951,921.598816,2249968
2014-03-26,41724,1074.025024,1079.25,1043.775024,1046.75,898.780273,3192350
2014-03-27,41725,1050.474976,1057.5,1032.525024,1047.125,899.1026,5012476
2014-03-28,41726,1048.5,1061.425049,1040.025024,1051.050049,902.472534,2971162
2014-03-31,41729,1052,1072.474976,1041,1066.574951,915.80304,2683268
2014-04-01,41730,1072.5,1092.5,1072.449951,1088.349976,934.499695,2755932
2014-04-02,41731,1095,1101,1080.525024,1086.125,932.589478,3763016
2014-04-03,41732,1086.425049,1091,1073.800049,1083.25,930.120789,1581194
2014-04-04,41733,1086,1093.5,1065,1069.425049,918.25,1694656
2014-04-07,41736,1065.050049,1082.974976,1060.349976,1076.900024,924.668335,2594986
2014-04-09,41738,1076,1081,1052.5,1070.199951,918.915405,3350500
2014-04-10,41739,1070.199951,1074.324951,1057.599976,1063.074951,912.797607,2152886
2014-04-11,41740,1059,1087.449951,1050,1082.050049,929.090637,2340742
2014-04-15,41744,1090.5,1129,1087.025024,1126.375,967.149841,3597244
2014-04-16,41745,1132,1132,1092.099976,1098.150024,942.91449,3475910
2014-04-17,41746,1110,1113.5,1071.349976,1111.449951,954.334473,7681438
2014-04-21,41750,1110,1121.449951,1105.650024,1110.875,953.840515,1842594
2014-04-22,41751,1116.974976,1124.949951,1109.949951,1110.525024,953.5401,1486274
2014-04-23,41752,1115.699951,1121.949951,1100.550049,1106.875,950.40625,1938992
2014-04-24,41753,1106.875,1106.875,1106.875,1106.875,950.40625,0
2014-04-25,41754,1113.5,1117.5,1096.599976,1102.625,946.756836,3160448
2014-04-28,41757,1102.625,1111.349976,1090.050049,1095.675049,940.789307,2550766
2014-04-29,41758,1093,1103.175049,1088.449951,1097.125,942.034363,1846180
2014-04-30,41759,1092.550049,1102.800049,1090.5,1094.599976,939.866211,2397378
2014-05-02,41761,1090.625,1109.949951,1090.625,1104.224976,948.130676,1917778
2014-05-05,41764,1105.400024,1114.5,1102.074951,1106.849976,950.38446,1314478
2014-05-06,41765,1106.849976,1110.800049,1095,1099.449951,944.030762,961232
2014-05-07,41766,1095.525024,1101.5,1070.050049,1082.775024,929.713135,4716182
2014-05-08,41767,1082.550049,1090.900024,1073.824951,1081.025024,928.210449,2606900
2014-05-09,41768,1076,1092.349976,1076,1079.949951,927.287415,1799440
2014-05-12,41771,1076.5,1083.349976,1061.574951,1079.675049,927.051208,2886064
2014-05-13,41772,1082.900024,1119.5,1082.900024,1105.474976,949.203979,2547484
2014-05-14,41773,1107.199951,1118.849976,1100.550049,1108.050049,951.415161,1389228
2014-05-15,41774,1108.050049,1112.5,1085.574951,1096.574951,941.562195,2520196
2014-05-16,41775,1100.025024,1126.699951,1050.125,1080.375,927.652405,5241798
2014-05-19,41778,1075,1080,999.75,1018.349976,874.395081,6516606
2014-05-20,41779,1014,1080,1014,1034.099976,887.918762,4702114
2014-05-21,41780,1030.599976,1044.5,1027.900024,1041.425049,894.208313,4116946
2014-05-22,41781,1048.375,1062,1037.550049,1055.974976,906.701416,4216842
2014-05-23,41782,1059.5,1074.5,1048,1063.949951,913.549011,3094780
2014-05-26,41785,1074.5,1084.800049,1066.800049,1077,924.754517,2650850
2014-05-27,41786,1080.074951,1092.300049,1059,1065.724976,915.073181,1795094
2014-05-28,41787,1070,1079.375,1061.224976,1075.275024,923.273315,1887488
2014-05-29,41788,1072.5,1090,1067.599976,1079.974976,927.308777,2820710
2014-05-30,41789,1079.400024,1083.5,1065.074951,1070.675049,919.323364,2585648
2014-06-02,41792,1072,1078.875,1058.025024,1064.925049,914.386353,1095158
2014-06-03,41793,1064.925049,1069,1052.599976,1064.300049,913.849609,2484628
2014-06-04,41794,1065,1067.449951,1038.5,1044.625,896.955811,2141062
2014-06-05,41795,1041.550049,1058.199951,1034,1052.074951,903.352539,4348470
2014-06-06,41796,1050.074951,1053.900024,1028,1042.125,903.395996,3361586
2014-06-09,41799,1043.5,1059,1040,1056.900024,916.204224,2666196
2014-06-10,41800,1057.5,1080.474976,1057.5,1079.074951,935.427368,2628068
